//X	Y	Z
-0.07860800	-0.18269458	5.92156696
-0.06743022	-0.16446909	5.92156506
-0.06135540	-0.15451050	5.92156363
-0.05846725	-0.14934389	5.92156315
-0.00909746	0.01515773	5.92154694
-0.00715983	0.03566582	5.92154503
-0.00563435	0.05865265	5.92154312
-0.00565314	0.07130281	5.92154217
-0.00572597	0.08226093	5.92154121
-0.00687305	0.09251676	5.92154026
-0.00785269	0.10124280	5.92153978
-0.00903539	0.11148847	5.92153883
-0.01484196	0.15669882	5.92153549
-0.03202452	0.20614403	5.92153263
-0.03438933	0.21230340	5.92153263
-0.03684857	0.21843603	5.92153215
-0.04297976	0.23097801	5.92153120
-0.05632241	0.25703442	5.92153025
-0.06382656	0.26813096	5.92152977
-0.07572977	0.28411394	5.92152929
-0.11088367	0.32469445	5.92152786
-0.14980324	0.35844344	5.92152786
-0.15239950	0.36062509	5.92152786
-0.16793117	0.37260985	5.92152786
-0.20510702	0.39647114	5.92152834
-0.20902282	0.39889902	5.92152834
-0.21111219	0.39974654	5.92152834
-0.22559257	0.40526116	5.92152882
-0.26988804	0.41902870	5.92153025
-0.27119541	0.41927850	5.92153025
-0.31707764	0.42706901	5.92153263
-0.32529706	0.42836225	5.92153311
-0.35457957	0.43147576	5.92153454
-0.35536760	0.43151286	5.92153454
-0.41048867	0.42948979	5.92153835
-0.50423849	0.41738293	5.92154503
-0.55338299	0.39942074	5.92154980
-0.60702109	0.36863291	5.92155552
-0.71917236	0.23735371	5.92157316
-0.73788679	0.07835010	5.92158699
-0.76195592	-0.01092306	5.92159605
-0.76887000	-0.04784662	5.92159939
-0.72505820	-0.11750242	5.92160225
-0.71728575	-0.12954122	5.92160273
-0.68812442	-0.17289105	5.92160463
-0.66700566	-0.18511549	5.92160416
-0.65836239	-0.18888402	5.92160368
-0.60507810	-0.20566382	5.92160177
-0.53163677	-0.22537804	5.92159891
-0.52949429	-0.22565171	5.92159891
-0.36642027	-0.24857357	5.92159033
-0.35715035	-0.25028884	5.92158985
-0.35236931	-0.25105539	5.92158985
-0.33621141	-0.25382096	5.92158890
-0.33273813	-0.25433788	5.92158890
-0.32551557	-0.25351706	5.92158842
-0.19486873	-0.22860140	5.92157793
-0.15163223	-0.21719715	5.92157459
-0.10662346	-0.20078161	5.92157030
-0.10039201	-0.19840410	5.92156982
-0.08920757	-0.19395000	5.92156887
