//X	Y	Z
-0.36452428	0.64569259	3.22353601
-0.38489005	0.57866585	3.22151160
-0.41594106	0.44208020	3.21749067
-0.42868397	0.36080146	3.21515489
-0.43008649	0.35156190	3.21489000
-0.42998204	0.34621525	3.21474576
-0.42334458	0.29605126	3.21344876
-0.42007494	0.27757233	3.21297908
-0.41968668	0.27619454	3.21294546
-0.39820606	0.21821684	3.21158409
-0.38374567	0.20267394	3.21130586
-0.35770279	0.17676803	3.21086144
-0.32899860	0.15175486	3.21046782
-0.32644606	0.14974150	3.21043849
-0.26823825	0.13246322	3.21054912
-0.26341891	0.13130865	3.21056581
-0.19879863	0.12769413	3.21111155
-0.19676499	0.12790602	3.21113753
-0.19386920	0.12823457	3.21117520
-0.18973093	0.12887591	3.21123385
-0.05392297	0.15313518	3.21324658
-0.04644877	0.15549022	3.21338511
-0.02081527	0.16620404	3.21393156
0.00709612	0.19996423	3.21512723
0.00914733	0.20343055	3.21524167
0.02750470	0.28584632	3.21766424
0.05187387	0.43107378	3.22185349
0.05270725	0.43651879	3.22200966
0.05322738	0.44013196	3.22211313
0.05348424	0.44439873	3.22223163
0.05417064	0.46121264	3.22269535
0.05274313	0.47598118	3.22308254
0.05213391	0.48157787	3.22322845
0.05118543	0.48757181	3.22338200
0.04995676	0.49526685	3.22357869
0.04738225	0.50876498	3.22391987
0.03952627	0.54785216	3.22490382
0.03758057	0.55365121	3.22504187
0.00969958	0.63508940	3.22697711
0.00762882	0.63968182	3.22708130
-0.04758960	0.74323165	3.22934484
-0.04883371	0.74469149	3.22937202
-0.05539300	0.75193864	3.22950363
-0.06353360	0.75850195	3.22960091
-0.12466441	0.77928400	3.22955632
-0.13011283	0.78096861	3.22954798
-0.14067253	0.78378385	3.22951913
-0.14786988	0.78552359	3.22949481
-0.16009119	0.78768098	3.22943163
-0.18167876	0.79112995	3.22931004
-0.20475504	0.79382384	3.22915339
-0.25433642	0.76696509	3.22792935
-0.28688699	0.74283850	3.22694945
-0.30497116	0.72764033	3.22635627
-0.31903541	0.71333385	3.22582722
-0.32087213	0.71140474	3.22575665
-0.34933433	0.67142391	3.22438645
-0.35900083	0.65667099	3.22388935
-0.36040801	0.65411562	3.22380590
-0.36257392	0.64979976	3.22366691
