//X	Y	Z
-1.11883736	-0.89278722	9.55961895
-1.11690712	-0.89111567	9.55961132
-1.12097585	-0.88799351	9.55961704
-1.13320601	-0.88410830	9.55964184
-1.13613391	-0.88173044	9.55964565
-1.13613367	-0.88016230	9.55964279
-1.13409770	-0.87273359	9.55962753
-1.13817263	-0.87008524	9.55963326
-1.13877821	-0.86507410	9.55962849
-1.13862693	-0.86442488	9.55962658
-1.13485849	-0.85253882	9.55960083
-1.13492620	-0.85054851	9.55959797
-1.13400280	-0.84641516	9.55958939
-1.07028985	-0.68612063	9.55920315
-1.07380390	-0.65887856	9.55917263
-1.07881153	-0.62623394	9.55913830
-1.10769296	-0.59241968	9.55916023
-1.11021256	-0.58965158	9.55916309
-1.11806071	-0.58748728	9.55917931
-1.25477397	-0.41638580	9.55926991
-1.26671600	-0.41171515	9.55929279
-1.27188516	-0.41058654	9.55930424
-1.30492473	-0.41308075	9.55938911
-1.37488341	-0.42159802	9.55957317
-1.52396274	-0.47424024	9.56001568
-1.63865781	-0.50427091	9.56034088
-1.64046192	-0.50421643	9.56034470
-1.66869903	-0.53008372	9.56045151
-1.73577440	-0.60493565	9.56072426
-1.73454976	-0.61852384	9.56074047
-1.74756789	-0.79108679	9.56101990
-1.74812114	-0.79229844	9.56102276
-1.74906385	-0.80023456	9.56103611
-1.74974620	-0.80119193	9.56103992
-1.75078130	-0.80332291	9.56104469
-1.74196124	-0.82344627	9.56105232
-1.65666544	-0.94301045	9.56101418
-1.65407765	-0.94620079	9.56101227
-1.60568202	-0.98585725	9.56095028
-1.57469380	-1.00296474	9.56089783
-1.13666999	-0.88340855	9.55964947
-1.13469231	-0.88675952	9.55964947
-1.13415456	-0.88808775	9.55964947
-1.12829554	-0.88991284	9.55963802
-1.12338841	-0.89006066	9.55962563
-1.12099421	-0.89076835	9.55962086
