//X	Y	Z
-0.10026598	-0.00389686	6.14404774
-0.09602835	-0.00397382	6.14404678
-0.09155321	-0.00355784	6.14404583
-0.08737817	-0.00281068	6.14404488
-0.08030003	0.00015360	6.14404297
-0.05861437	0.01235600	6.14403772
-0.04080393	0.02347990	6.14403343
-0.03944146	0.02463380	6.14403343
-0.02243979	0.04961680	6.14402914
0.01956518	0.16376501	6.14402008
0.02069329	0.16792101	6.14401960
0.02733955	0.20702800	6.14401817
0.02802070	0.21364699	6.14401817
0.02837979	0.22598299	6.14401817
0.02139062	0.24262901	6.14402008
0.01906132	0.24654399	6.14402056
0.01273676	0.25495800	6.14402199
0.00919780	0.25951701	6.14402294
0.00897107	0.25970399	6.14402294
0.00733972	0.26092201	6.14402342
-0.00995409	0.27276701	6.14402771
-0.01648302	0.27598199	6.14402914
-0.11067981	0.32091799	6.14405203
-0.11320675	0.32172099	6.14405251
-0.17103462	0.32078996	6.14406681
-0.17696631	0.31984699	6.14406824
-0.18697467	0.31428000	6.14407063
-0.20137322	0.30392900	6.14407396
-0.33186877	0.19469300	6.14410448
-0.33650663	0.19179799	6.14410543
-0.34043413	0.18731900	6.14410639
-0.34924683	0.17159300	6.14410877
-0.35386410	0.14098699	6.14410973
-0.35161379	0.12304600	6.14410877
-0.34059197	0.10602699	6.14410639
-0.27884099	0.03728119	6.14409113
-0.27668303	0.03554560	6.14409065
-0.26587772	0.02963530	6.14408779
-0.24351332	0.02079360	6.14408255
-0.23794688	0.01939680	6.14408112
-0.22976974	0.01773220	6.14407921
-0.13651469	0.00014136	6.14405632
-0.11678311	-0.00304694	6.14405155
