//X	Y	Z
0.26164302	-0.29543692	4.02453661
0.26212984	-0.29333219	4.02453613
0.26274312	-0.29042384	4.02453518
0.26299036	-0.28918654	4.02453470
0.26410821	-0.28479674	4.02453327
0.26561320	-0.27917576	4.02453089
0.26634389	-0.27601913	4.02452993
0.26658678	-0.27496627	4.02452946
0.26640564	-0.27408445	4.02452946
0.26766777	-0.26951432	4.02452803
0.31335905	-0.10676497	4.02447033
0.31376630	-0.10597163	4.02446985
0.31267416	-0.09624576	4.02446747
0.30426073	-0.06036204	4.02445889
0.29161114	-0.03673702	4.02445459
0.28964031	-0.03378439	4.02445412
0.27366889	-0.02150980	4.02445412
0.15790571	0.03570440	4.02446318
0.13648634	0.03389505	4.02446842
0.12491322	0.03268457	4.02447128
0.12034923	0.03206000	4.02447224
0.11679533	0.03133111	4.02447319
0.10887533	0.02847105	4.02447605
0.10380010	0.02599514	4.02447748
0.09553322	0.02102548	4.02448082
0.09245791	0.01877961	4.02448225
0.09120464	0.01783163	4.02448273
0.00989112	-0.05689663	4.02452230
0.00782571	-0.05924681	4.02452374
0.00250616	-0.06602544	4.02452660
-0.00415628	-0.07561898	4.02453089
-0.00482455	-0.07684111	4.02453136
-0.01127667	-0.09200114	4.02453756
-0.01953963	-0.11576963	4.02454615
-0.02182249	-0.12404139	4.02454901
-0.00756316	-0.18527175	4.02456379
-0.00591817	-0.19077274	4.02456474
-0.00247982	-0.19815870	4.02456617
-0.00060837	-0.20198353	4.02456713
0.00663995	-0.21164870	4.02456808
0.01929695	-0.22378454	4.02456903
0.16608594	-0.31281006	4.02456284
0.16873135	-0.31416953	4.02456236
0.18752888	-0.32237116	4.02456093
0.18926491	-0.32275411	4.02456045
0.21341217	-0.32405981	4.02455568
0.26055008	-0.29682884	4.02453756
