//X	Y	Z
0.02863659	-0.25441998	6.46000910
-0.04812841	-0.22641200	6.46000290
-0.07584316	-0.21866497	6.46000099
-0.12516399	-0.20898598	6.45999718
-0.14205891	-0.20774004	6.45999622
-0.14706893	-0.20779699	6.45999575
-0.16995099	-0.20876101	6.45999432
-0.34106711	-0.22009394	6.45998287
-0.37211606	-0.22883299	6.45998096
-0.43186316	-0.28954095	6.45997858
-0.43292993	-0.29091400	6.45997858
-0.49875998	-0.38117504	6.45997620
-0.50179005	-0.38615194	6.45997620
-0.50458097	-0.39562303	6.45997620
-0.50766611	-0.40974596	6.45997667
-0.51115602	-0.43328303	6.45997715
-0.51204896	-0.43994999	6.45997715
-0.51167113	-0.44631493	6.45997715
-0.50370008	-0.49643499	6.45997906
-0.48071906	-0.62051201	6.45998383
-0.47956103	-0.62435502	6.45998430
-0.47475201	-0.63799000	6.45998478
-0.46240813	-0.66423494	6.45998669
-0.43542302	-0.69027102	6.45998907
-0.39940512	-0.72467297	6.45999241
-0.39574608	-0.72813600	6.45999289
-0.31025207	-0.79781300	6.46000051
-0.28890011	-0.81234694	6.46000242
-0.27500898	-0.82129109	6.46000338
-0.27202106	-0.82304192	6.46000385
-0.26779690	-0.82541907	6.46000433
-0.26411504	-0.82716596	6.46000433
-0.25358710	-0.83128893	6.46000528
-0.24972098	-0.83261502	6.46000576
-0.24755496	-0.83329105	6.46000576
-0.23220794	-0.83768904	6.46000671
-0.22888404	-0.83838499	6.46000719
-0.22545296	-0.83867109	6.46000719
-0.21773702	-0.83930498	6.46000814
-0.19472605	-0.83942306	6.46000957
-0.19018088	-0.83934003	6.46000957
-0.12766488	-0.83235109	6.46001387
-0.00086245	-0.81066602	6.46002197
0.05493984	-0.75949597	6.46002436
0.07795854	-0.73149109	6.46002531
0.09576409	-0.69161898	6.46002531
0.14564294	-0.56891900	6.46002531
0.14680299	-0.56573099	6.46002531
0.15114112	-0.53895998	6.46002483
0.15146211	-0.53650099	6.46002483
0.15789516	-0.48550102	6.46002388
0.15702698	-0.47256696	6.46002340
0.15527102	-0.45606196	6.46002293
0.15391707	-0.44481903	6.46002245
0.15050399	-0.43187600	6.46002197
0.14850810	-0.42555302	6.46002150
0.13736798	-0.39268699	6.46002007
0.12522092	-0.36298895	6.46001863
0.10050597	-0.31863296	6.46001577
0.08935468	-0.30294898	6.46001434
0.07202116	-0.28589901	6.46001291
