//X	Y	Z
-0.10783853	0.07634439	2.85680866
-0.10889782	0.07738804	2.85679221
-0.13033241	0.09691526	2.85647225
-0.13564278	0.10120749	2.85639739
-0.14157322	0.10454442	2.85632539
-0.15333132	0.10979043	2.85619354
-0.16572556	0.11402807	2.85606480
-0.17966738	0.11724740	2.85593224
-0.18397266	0.11810738	2.85589242
-0.19945669	0.11863600	2.85576940
-0.20220830	0.11840534	2.85575008
-0.20522889	0.11808490	2.85572958
-0.20732285	0.11775365	2.85571623
-0.21274108	0.11675833	2.85568261
-0.35853201	0.08375376	2.85482788
-0.36434853	0.08239186	2.85479403
-0.36855093	0.08131357	2.85477042
-0.37236923	0.08018608	2.85475016
-0.37708032	0.07822856	2.85472965
-0.38056114	0.07660384	2.85471582
-0.38231739	0.07577536	2.85470891
-0.39555365	0.06898659	2.85466170
-0.40361202	0.06444535	2.85463595
-0.40852785	0.06144180	2.85462236
-0.41144758	0.05954580	2.85461497
-0.45249087	0.02597728	2.85456777
-0.45338368	0.02514723	2.85456753
-0.45473838	0.02388604	2.85456705
-0.46259475	0.01568329	2.85457230
-0.47003305	0.00768514	2.85457897
-0.47176883	0.00567386	2.85458159
-0.47447571	0.00235219	2.85458732
-0.47955948	-0.01121487	2.85465646
-0.48329884	-0.02517237	2.85473895
-0.48408395	-0.02910264	2.85476422
-0.48551875	-0.04776743	2.85490179
-0.48350126	-0.07894938	2.85516572
-0.43475702	-0.24276319	2.85684395
-0.43357438	-0.24692793	2.85688615
-0.43223253	-0.25042084	2.85692430
-0.43097222	-0.25359479	2.85695910
-0.41959542	-0.28085247	2.85726333
-0.41801569	-0.28421402	2.85730243
-0.41530135	-0.28733969	2.85734797
-0.40134156	-0.30305088	2.85758018
-0.38864976	-0.31712547	2.85778952
-0.38784692	-0.31799084	2.85780263
-0.38635439	-0.31943497	2.85782552
-0.38519937	-0.32038179	2.85784197
-0.37406221	-0.32935664	2.85799885
-0.36194807	-0.33540958	2.85813975
-0.35680503	-0.33790189	2.85819912
-0.30851036	-0.35921240	2.85873914
-0.28232872	-0.36620656	2.85899544
-0.27405199	-0.36815470	2.85907435
-0.26814294	-0.36928803	2.85912871
-0.26300588	-0.37018180	2.85917521
-0.25082201	-0.36938092	2.85926223
-0.23306181	-0.36757103	2.85938406
-0.19006543	-0.36032647	2.85965586
-0.15477054	-0.35047883	2.85984802
-0.14094804	-0.34291479	2.85989380
-0.12774876	-0.33499631	2.85993195
-0.12604184	-0.33381659	2.85993552
-0.10773559	-0.31489742	2.85992527
-0.07691704	-0.27989250	2.85988259
-0.07113485	-0.27327764	2.85987425
-0.04203546	-0.23574492	2.85979843
-0.03429110	-0.22269560	2.85975385
-0.02765991	-0.20920491	2.85969734
-0.02659546	-0.20692456	2.85968733
-0.02410765	-0.20057869	2.85965586
-0.02345885	-0.19879188	2.85964656
-0.02270409	-0.19525656	2.85962415
-0.02235971	-0.19337678	2.85961199
-0.02173434	-0.18960789	2.85958672
-0.01203058	-0.12348427	2.85913444
-0.01140942	-0.11847956	2.85909939
-0.01084206	-0.10747558	2.85901618
-0.01149157	-0.08756430	2.85885262
-0.01410018	-0.07328159	2.85871887
-0.01474970	-0.07065624	2.85869288
-0.01849193	-0.05704607	2.85855579
-0.02125826	-0.04828394	2.85846472
-0.02190454	-0.04645787	2.85844541
-0.02337436	-0.04258367	2.85840321
-0.02663527	-0.03716589	2.85833502
-0.02756871	-0.03563040	2.85831571
-0.05253864	0.00497304	2.85780096
-0.06914332	0.03077095	2.85746813
-0.07125130	0.03399952	2.85742617
