//X	Y	Z
-0.48153204	-0.09449378	4.58821154
-0.43363002	-0.16250704	4.58820963
-0.41446903	-0.18690200	4.58820868
-0.37707704	-0.22187498	4.58820772
-0.37283900	-0.22458899	4.58820724
-0.33233202	-0.24906296	4.58820629
-0.32944801	-0.25030404	4.58820629
-0.31761199	-0.25524402	4.58820629
-0.29052401	-0.26607099	4.58820581
-0.26930097	-0.27186304	4.58820534
-0.26039702	-0.27383700	4.58820486
-0.25538599	-0.27491105	4.58820486
-0.25116304	-0.27563000	4.58820486
-0.23558700	-0.27826697	4.58820486
-0.22790900	-0.27948600	4.58820438
-0.21291301	-0.28147599	4.58820438
-0.20489500	-0.28222203	4.58820438
-0.16390800	-0.27770504	4.58820391
-0.15969300	-0.27703497	4.58820391
-0.09868309	-0.25692102	4.58820343
-0.09832879	-0.25676203	4.58820343
-0.04555257	-0.23234107	4.58820343
-0.04221530	-0.23015200	4.58820343
0.01241482	-0.16597904	4.58820438
0.01528588	-0.16186497	4.58820438
0.03641329	-0.12715298	4.58820486
0.04473651	-0.11040199	4.58820534
0.04576070	-0.10790999	4.58820534
0.05915211	-0.07222682	4.58820581
0.06045228	-0.06722458	4.58820629
0.06351162	-0.05361180	4.58820629
0.06648351	-0.03793832	4.58820677
0.06696803	-0.03513573	4.58820677
0.06858373	-0.02549493	4.58820677
0.07039532	-0.01020771	4.58820724
0.07099539	-0.00276688	4.58820724
0.07095543	0.00003293	4.58820772
0.07053950	0.02503273	4.58820820
0.06474211	0.05618990	4.58820868
0.06246598	0.06594683	4.58820915
0.06133959	0.06997413	4.58820915
0.05592401	0.08901314	4.58820963
0.05432181	0.09299310	4.58820963
0.05283233	0.09657047	4.58821011
0.04776050	0.10718805	4.58821011
0.04200349	0.11825003	4.58821058
0.03612483	0.12942398	4.58821058
0.02750022	0.14309302	4.58821106
0.02527760	0.14637598	4.58821154
0.02388413	0.14818400	4.58821154
0.02330449	0.14883101	4.58821154
0.01643362	0.15610200	4.58821154
-0.00889913	0.18118605	4.58821249
-0.01084128	0.18301299	4.58821249
-0.02131348	0.19091702	4.58821297
-0.02613059	0.19427705	4.58821297
-0.03102928	0.19741300	4.58821297
-0.06828188	0.21970698	4.58821392
-0.10911898	0.24400000	4.58821487
-0.17530301	0.26246107	4.58821630
-0.22365099	0.26962599	4.58821678
-0.25180501	0.27247307	4.58821726
-0.25685000	0.27159703	4.58821726
-0.38491601	0.24527404	4.58821821
-0.38794699	0.24328798	4.58821821
-0.44094402	0.19180299	4.58821774
-0.45170707	0.16213602	4.58821678
-0.48992306	0.01835391	4.58821440
-0.48714605	-0.02843229	4.58821297
-0.48681003	-0.03300103	4.58821297
-0.48219204	-0.09071090	4.58821154
