//X	Y	Z
-0.45920897	0.80997181	7.14313126
-0.45148176	0.78446013	7.14312458
-0.41333041	0.72928768	7.14310837
-0.36292255	0.67460704	7.14309216
-0.33620375	0.65222186	7.14308500
-0.27822363	0.61529708	7.14307213
-0.23033100	0.59141290	7.14306355
-0.07754682	0.60692942	7.14305782
-0.02787120	0.62389410	7.14305925
0.01988574	0.64972878	7.14306259
0.05491114	0.67422318	7.14306641
0.12251827	0.76577318	7.14308500
0.13644001	0.79063439	7.14309025
0.15484637	0.82916188	7.14309835
0.17191395	0.88919860	7.14311218
0.18580119	0.95739847	7.14312792
0.18684340	0.96736121	7.14313030
0.18419141	0.99691021	7.14313793
0.18400052	0.99797130	7.14313793
0.16159624	1.06849146	7.14315653
0.14492528	1.11179006	7.14316845
0.12714009	1.15504396	7.14317989
0.12280594	1.16021037	7.14318180
0.07860975	1.20668840	7.14319563
0.07086902	1.21461511	7.14319801
0.06463441	1.21987855	7.14319992
0.00111102	1.26890361	7.14321566
-0.00310503	1.27003026	7.14321613
-0.13349308	1.28651166	7.14322805
-0.17111279	1.28574562	7.14323044
-0.18753380	1.27879775	7.14322948
-0.26346806	1.23819792	7.14322424
-0.30368674	1.21486962	7.14322090
-0.31460336	1.20576525	7.14321947
-0.34442511	1.17835557	7.14321470
-0.34974751	1.17241395	7.14321327
-0.36944801	1.14721370	7.14320850
-0.38036668	1.13283527	7.14320564
-0.41360974	1.07654083	7.14319372
-0.43600264	1.02697098	7.14318275
-0.44921753	0.99606323	7.14317608
-0.46284160	0.95379037	7.14316654
-0.46941203	0.92898470	7.14316082
-0.47209841	0.90637755	7.14315557
-0.47099382	0.88532543	7.14315033
