"Tag","Site","ht","perim","area","d","iso.quo","ID"
"7700","BCI",1.67059317272727,2.66267378575502,0.503123927492156,0.843551576775555,0.891761894336418,"BCI-7700"
"7700","BCI",1.88824441446043,2.61991746685318,0.48727786999769,0.830738199444822,0.892095464761185,"BCI-7700"
"7700","BCI",2.21204566923077,2.22763872559065,0.36739870541445,0.705821145493745,0.930374861716556,"BCI-7700"
"7700","BCI",2.4270551127381,2.05634607143889,0.323111790291397,0.654549938850074,0.960218918012798,"BCI-7700"
"7700","BCI",2.64202761670886,1.92569532588233,0.276609766639316,0.612359807586913,0.937350945418304,"BCI-7700"
"7700","BCI",2.85704524516667,1.87527310871756,0.266291039631024,0.596917969799411,0.951562602425839,"BCI-7700"
"7700","BCI",3.07202493408163,1.88003750569833,0.263441035917231,0.598434524460094,0.936613175793263,"BCI-7700"
"7715","BCI",1.78062606015752,5.12836886387125,1.04570988204098,1.41243498561663,0.499646174525615,"BCI-7715"
"7715","BCI",1.99375086650192,4.83179929496213,1.00758832958009,1.35151083881939,0.542344475237932,"BCI-7715"
"7715","BCI",2.2086647019802,4.50670410678311,0.994691594463042,1.30312288330705,0.61543221002944,"BCI-7715"
"7715","BCI",2.42328209917223,4.29546242927951,0.97179657997853,1.25960864822421,0.661858850618749,"BCI-7715"
"7715","BCI",2.63823252637681,4.15637991404664,0.958507717741723,1.23847099290269,0.697228294884926,"BCI-7715"
"7715","BCI",2.85406371027244,4.03068854944006,0.963657178745662,1.2173965047442,0.745373488805866,"BCI-7715"
"7715","BCI",3.06902357166184,3.9455871877456,0.972068066697953,1.20618730327067,0.784663138640129,"BCI-7715"
"7715","BCI",3.28596704131824,3.84774139933245,0.990144272111092,1.187859900054,0.84042041075334,"BCI-7715"
"7715","BCI",3.60901199805732,3.67337238031511,0.973368316289298,1.15681288418937,0.906477767830568,"BCI-7715"
"7715","BCI",4.03898868817568,3.70000095572592,1.00702052069148,1.1681786127035,0.924367168868146,"BCI-7715"
"7715","BCI",4.25397167080357,3.75781271292354,1.04891854441917,1.19067296677978,0.933429162151652,"BCI-7715"
"7715","BCI",4.46902335176245,3.92527729696792,1.09761202144113,1.23174302877451,0.895195796210312,"BCI-7715"
"7715","BCI",4.68400179054152,4.00186586388401,1.12562097035834,1.25949907637214,0.883236451119634,"BCI-7715"
"7715","BCI",4.89896134185965,4.06399847677215,1.11731141267264,1.26799047973905,0.850113721086398,"BCI-7715"
"7715","BCI",5.54402736848168,4.03597794641633,1.15892443187234,1.27180336139915,0.894061540918615,"BCI-7715"
"7715","BCI",3.82397402260417,3.65808335553442,0.988673487414809,1.15715412081754,0.928443665272486,"BCI-7715"
"7772","BCI",3.34061306154694,10.8336169916059,2.30536924898179,2.54652351931045,0.246833104021778,"BCI-7772"
"7772","BCI",3.55604132972455,10.0689802994669,2.26694454573358,2.45209774968101,0.280982827368994,"BCI-7772"
"7772","BCI",4.31093529187001,6.89203954161755,2.01798367853909,2.03209683848917,0.53386566731057,"BCI-7772"
"7772","BCI",4.955925168,5.49674043209349,1.90981704292864,1.71675528714046,0.79431208541032,"BCI-7772"
"7772","BCI",5.17089485491525,5.21473263411845,1.85766686458409,1.64248857364339,0.858447233960336,"BCI-7772"
"7772","BCI",5.38587837886076,5.04438974916186,1.8436944905765,1.60242488139686,0.910503360370611,"BCI-7772"
"7772","BCI",5.60095818635714,4.94678219353891,1.81151519357499,1.56856616156927,0.930264112703961,"BCI-7772"
"7772","BCI",5.81582753046512,4.90719881609171,1.80223908604609,1.56048247853936,0.940491685565052,"BCI-7772"
"7772","BCI",6.03090401426966,4.82533690387711,1.77714839928855,1.53436128486164,0.959131769809214,"BCI-7772"
"7772","BCI",6.24586001494737,4.78483254355378,1.76158201270344,1.52085961645217,0.966894844777229,"BCI-7772"
"7772","BCI",6.46089499693182,4.77048434539943,1.75603369392144,1.51710894376409,0.969656155258343,"BCI-7772"
"7772","BCI",6.67593137724138,4.74763461285232,1.74708267684221,1.51075509822898,0.97402195599214,"BCI-7772"
"7772","BCI",6.89085179552083,4.76802368874685,1.74342290895789,1.51397418796329,0.963686563164842,"BCI-7772"
"1011","BKT",1.20064773555556,2.94509909927641,0.651336468665151,0.930353457549798,0.943659754398693,"BKT-1011"
"1011","BKT",1.40981275490196,2.92705010560756,0.647567087811195,0.924699788718938,0.949804708758042,"BKT-1011"
"1011","BKT",1.62931906229412,2.9106986746778,0.636023895629605,0.918936474197444,0.943384638729097,"BKT-1011"
"1011","BKT",2.05233837795455,2.86763480254118,0.615276441490051,0.906466631051322,0.940226452676976,"BKT-1011"
"1011","BKT",1.83833285696203,2.8863214927525,0.621078937387548,0.911548485829492,0.936843954648558,"BKT-1011"
"1011","BKT",2.26848238539062,2.80338147077746,0.600313175552319,0.889865924387625,0.95989414419945,"BKT-1011"
"1011","BKT",2.48299917086022,2.78974833733273,0.59278422033099,0.884992323109598,0.957142153848216,"BKT-1011"
"1011","BKT",2.69913775260274,2.74880889929706,0.581602564039786,0.874900169519764,0.967268578679456,"BKT-1011"
"1011","BKT",3.2391037215493,2.71520900244721,0.541964436618674,0.855572907568868,0.923791843835188,"BKT-1011"
"1011","BKT",3.45411804981818,2.87614644246987,0.574128822380367,0.895797473791034,0.872162127463175,"BKT-1011"
"1011","BKT",3.66908377083969,2.72201894661085,0.53444926296797,0.849180987478207,0.906429557661408,"BKT-1011"
"1011","BKT",3.88405071641667,2.66631938194212,0.501608762393405,0.831531335597582,0.886646775760817,"BKT-1011"
"1011","BKT",4.09903967756757,2.57415166363953,0.492058952794013,0.814973326480609,0.933165641371454,"BKT-1011"
"1011","BKT",4.314125508125,2.61825388719433,0.497863630399767,0.825094442122018,0.912634225710958,"BKT-1011"
"1011","BKT",4.52911875067568,2.59983546376388,0.501052674185144,0.82368339383722,0.93154002822125,"BKT-1011"
"1011","BKT",4.7441497165,2.61997127171309,0.506872648443069,0.827810892465061,0.927930954063422,"BKT-1011"
"1011","BKT",4.95908369833333,2.64611369387839,0.514694415249131,0.835821774131631,0.923724195269564,"BKT-1011"
"1032","BKT",1.53108517519203,4.39356306637685,0.965076113047011,1.32875537659244,0.628257527579983,"BKT-1032"
"1032","BKT",1.74659380903176,4.25914992281649,0.940998696068099,1.29598605563053,0.651858046022664,"BKT-1032"
"1032","BKT",1.96210373998271,4.15413549223576,0.93438892539039,1.27269350951297,0.680418685342267,"BKT-1032"
"1032","BKT",2.39336017771205,3.94932965473852,0.910901348438864,1.2263740522919,0.733895857736965,"BKT-1032"
"1032","BKT",2.71631111904679,3.74188008393246,0.877118149875004,1.17578303215906,0.787205701170361,"BKT-1032"
"1032","BKT",2.93128255433453,3.68539171374064,0.868226526878579,1.15741445751303,0.80329600041081,"BKT-1032"
"1032","BKT",3.14628227268499,3.63173573247356,0.864791703484258,1.14465039935245,0.823934902743983,"BKT-1032"
"1032","BKT",3.3612894145478,3.57594941317883,0.857909259204353,1.12812017513292,0.843079416315392,"BKT-1032"
"1032","BKT",3.79127495054054,3.47145303130636,0.849766237743691,1.09934719020508,0.886108186285439,"BKT-1032"
"1032","BKT",4.00628506824786,3.43558606322138,0.846553418304911,1.08912826137719,0.901285879668455,"BKT-1032"
"1032","BKT",4.22128008042945,3.39540073664597,0.843947915153065,1.07784621451329,0.919905957822447,"BKT-1032"
"1147","BKT",0.350845962809149,4.50403996456179,0.892544596981205,1.28511680874569,0.55288565065537,"BKT-1147"
"1147","BKT",0.566659837313916,3.99372411505925,0.825889637332784,1.18868298017015,0.650692437975896,"BKT-1147"
"1147","BKT",0.782019512480534,3.67013218582186,0.778703115476988,1.12759101383094,0.726471135782037,"BKT-1147"
"1147","BKT",0.997620878129298,3.55965837395056,0.750189249959439,1.099182733662,0.743984796026903,"BKT-1147"
"1147","BKT",1.21322944333803,3.42604896682577,0.727188457107651,1.05904408776445,0.778519883414755,"BKT-1147"
