//X	Y	Z
0.05551453	0.03191988	2.72931433
0.05369296	0.03578769	2.72928715
0.05042292	0.04161714	2.72924542
0.04942261	0.04304173	2.72923493
0.00754939	0.09465834	2.72884798
-0.00822965	0.11257944	2.72871184
-0.00951994	0.11346521	2.72870445
-0.01112172	0.11524180	2.72869110
-0.01142765	0.11511425	2.72869134
-0.01289183	0.11572532	2.72868562
-0.01419276	0.11688538	2.72867632
-0.01516639	0.11762427	2.72867036
-0.01556733	0.11756525	2.72867012
-0.01621890	0.11802009	2.72866654
-0.01731929	0.11876898	2.72866011
-0.01901827	0.12036347	2.72864771
-0.01944574	0.12010914	2.72864866
-0.02128216	0.12198815	2.72863436
-0.02168846	0.12206627	2.72863317
-0.02237188	0.12246273	2.72862983
-0.02287309	0.12260922	2.72862816
-0.02345090	0.12266307	2.72862697
-0.02510626	0.12452795	2.72861290
-0.02575559	0.12523320	2.72860742
-0.02632944	0.12554476	2.72860479
-0.02666499	0.12560950	2.72860384
-0.02850905	0.12737517	2.72859001
-0.02890537	0.12781686	2.72858667
-0.03045169	0.12935363	2.72857475
-0.03077367	0.12963770	2.72857261
-0.03198728	0.13061593	2.72856474
-0.03241415	0.13060480	2.72856426
-0.03313248	0.13133053	2.72855854
-0.03576868	0.13422294	2.72853661
-0.03613550	0.13447270	2.72853446
-0.03645748	0.13475676	2.72853208
-0.03690321	0.13466325	2.72853208
-0.03721394	0.13491619	2.72853017
-0.03939357	0.13674662	2.72851562
-0.04017730	0.13734877	2.72851062
-0.05247675	0.15163425	2.72840261
-0.05378873	0.15194423	2.72839880
-0.07300082	0.17426477	2.72823000
-0.07438603	0.17521891	2.72822213
-0.07691661	0.17776868	2.72820234
-0.07804046	0.17793469	2.72819972
-0.07952595	0.17909436	2.72819042
-0.08046007	0.18000467	2.72818327
-0.08222794	0.18073882	2.72817636
-0.08265246	0.18097791	2.72817421
-0.08375286	0.18172681	2.72816801
-0.08444928	0.18214732	2.72816420
-0.08688493	0.18462873	2.72814512
-0.08795651	0.18582338	2.72813606
-0.09224463	0.19059519	2.72809982
-0.09312329	0.19126573	2.72809434
-0.09458706	0.19300117	2.72808123
-0.09607252	0.19416063	2.72807169
-0.09663817	0.19482863	2.72806668
-0.09808417	0.19615972	2.72805619
-0.09947472	0.19725104	2.72804737
-0.11687629	0.21774045	2.72789288
-0.11826684	0.21883173	2.72788382
-0.11925113	0.21984489	2.72787619
-0.22718219	0.35425290	2.72686982
-0.22889280	0.35764092	2.72684598
-0.22999871	0.35940814	2.72683311
-0.23141059	0.36104789	2.72682071
-0.23772788	0.36734194	2.72677183
-0.27060977	0.38508409	2.72661448
-0.27367020	0.38645360	2.72660160
-0.27498388	0.38675630	2.72659802
-0.30506799	0.39332932	2.72651601
-0.33885854	0.40070799	2.72642398
-0.34599629	0.39998874	2.72641921
-0.37885070	0.39460057	2.72641039
-0.39504027	0.39141667	2.72640967
-0.40307206	0.38913578	2.72641373
-0.49961531	0.36162883	2.72646308
-0.50114751	0.36074147	2.72646666
-0.51376116	0.35273629	2.72650146
-0.51960212	0.34859383	2.72652030
-0.53282130	0.33779672	2.72657228
-0.53753084	0.33360153	2.72659302
-0.54002237	0.33014765	2.72661185
-0.57268375	0.28262711	2.72687435
-0.57602811	0.27474514	2.72692037
-0.57785434	0.27017471	2.72694755
-0.58060783	0.26221502	2.72699499
-0.58121318	0.25854167	2.72701764
-0.59241790	0.18298286	2.72748852
-0.59170222	0.18088232	2.72750306
-0.59065181	0.17935503	2.72751427
-0.59140050	0.13729733	2.72778344
-0.59543723	0.00270289	2.72864318
-0.59592938	-0.01130144	2.72873235
-0.59616506	-0.01473092	2.72875404
-0.59568113	-0.02505399	2.72882104
-0.59436440	-0.03368163	2.72887826
-0.59005427	-0.06144684	2.72906232
-0.58024019	-0.12156922	2.72946167
-0.57989126	-0.12342019	2.72947407
-0.57506508	-0.14052436	2.72959042
-0.56373489	-0.17666018	2.72983766
-0.51731771	-0.24957430	2.73036742
-0.49777308	-0.27157229	2.73053455
-0.48963216	-0.28060234	2.73060322
-0.42412308	-0.35006469	2.73113608
-0.42130786	-0.35193852	2.73115182
-0.40238672	-0.36446059	2.73125744
-0.39153615	-0.36997095	2.73130703
-0.39071831	-0.37026429	2.73131013
-0.38981080	-0.37048909	2.73131275
-0.38914338	-0.37047410	2.73131347
-0.38848662	-0.37018490	2.73131251
-0.36402318	-0.37176567	2.73135495
-0.20039070	-0.38272047	2.73164129
-0.19745728	-0.38319835	2.73164821
-0.18553174	-0.38323513	2.73166418
-0.17289397	-0.38322246	2.73168087
-0.15463582	-0.38138899	2.73169303
-0.14335981	-0.37983906	2.73169804
-0.13534683	-0.37764052	2.73169446
-0.13352446	-0.37709525	2.73169327
-0.06791525	-0.34695014	2.73158622
-0.05103914	-0.33156174	2.73150969
-0.01213001	-0.28767124	2.73127890
-0.00236169	-0.27495676	2.73120999
0.04880687	-0.18034583	2.73066974
0.06097136	-0.15641508	2.73053193
0.06287442	-0.15263319	2.73051023
0.07316292	-0.07239848	2.73000813
0.07197009	-0.05040504	2.72986507
